opiniao;tweet
Neutral;Verfassungsbeschwerde: Mit 20 Minuten Sicherheitszuschlag wird Frist gewahrt: Karlsruhe (jur). Bei einer Verfa... http://t.co/j3IDIq0DkF
Positive;Ich habe ein @YouTube-Video von @chrisace1 positiv bewertet: http://t.co/4cRAdC5QuS Sweet Child in Time
Positive;Ich habe ein @YouTube-Video von @chrisace1 positiv bewertet: http://t.co/4cRAdC5QuS Sweet Child in Time
Neutral;#GermanyStopTaiji E-mail an das japanische Generalkonsulat bezüglich der Petitions-Übergabe. http://t.co/l33h1c6SYq
Neutral;"15.02.-16.02.: Ziff. 4.1.3 PFB 23-00 Uhr 0 Landungen; Ziff. 5 PFB 0 verspätete Starts bis 0 Uhr; Ziff. 6 PFB 1 Ausnahme"
Positive;RT @menschohneplan: Hach, da isse ja - die Sonne :o) #weather http://t.co/d9Sfvo29Zy
Neutral;@RIN_69_ takerus wird nur pink glitzernd sein
Positive;@RIN_69_ takerus wird nur pink glitzernd sein
Neutral;RT @ThomasOccupy: #GermanyStopTaiji E-mail an das japanische Generalkonsulat bezüglich der Petitions-Übergabe. http://t.co/l33h1c6SYq
Positive;@vonundzuSteiner Guten Morgen, ja, ganz normal auf dem Markt gekauft. Meinem Mann ging es gut. Jetzt ist es wieder vorbei.
Neutral;@dan_konrad Bevor wir unseren Dienstleister vergebens beauftragen: Handelt es sich um den Bahnsteig von U4/U5 oder um den der S-Bahnen? *sr
Negative;Glaubt hier eigentlich noch irgendjemand das Märchen von Facebook ist Earnded Media?
Positive;Sonne! Kaffee! Woche komm her , ich bin gerüstet
Neutral;Dax im mittelfristigen Verlauf: Vorsicht http://t.co/fB62dWgHJv #Wallstreetonline
Neutral;@RIN_69_ bei takeru immer
Neutral;Wikipedia, die Pariser Kommune und ich http://t.co/vzRMc7vsSX via @wordpressdotcom
Neutral;Wikipedia, die Pariser Kommune und ich http://t.co/vzRMc7vsSX via @wordpressdotcom
Neutral;RT @heiseFoto: Zum Wochenstart unser Bild des Tages. http://t.co/LZtA4b7Eeq (pen) http://t.co/OilzsOfOO5
Neutral;RT @heiseFoto: Zum Wochenstart unser Bild des Tages. http://t.co/LZtA4b7Eeq (pen) http://t.co/OilzsOfOO5
Positive;Vielen Dank Herr @wuttigmedia und guten Morgen! #Empfehlung
Positive;Ja Ja der Balkan der ist lustig :-) und das Montagmorgen um halb neun. Was glaubt Ihr was erst am Mittwoch ab 19... http://t.co/o4cnyqUCLP
Neutral;"Neues von der Mühle: fleischwirtschaft.de - BAD ZWISCHENAHN. „Feierabend, wie das duftet..."" - die Rügenwalder... http://t.co/FI8eb14V8J"
Neutral;"Auf dem Weg zur #EuroShop. Wenn es spannende News für 140 Zeichen gibt &amp; wir dazu kommen, twittern wir unter #ES14."
Neutral;Präsentation: So werden Sie gehört - garantiert http://t.co/cjFmlT1lVA
Positive;@unterdreht Macht dich das Bild also auch ein kleines bisschen geil?
Negative;ethik brauch man ja auch so in diesem beruf ._.
Positive;It's time to start living! ✈️☀️🌴🏊🏄Wenn ich wieder komme sind wir Weltmeister! ☺️ #roadtrip (at @airport_fra) http://t.co/KeKMDICtt2
Negative;@andrea_spieker Es tut mir leid, dass Sie unzufrieden sind. Kann ich Ihnen mit Informationen weiterhelfen? /st
Positive;@andrea_spieker Es tut mir leid, dass Sie unzufrieden sind. Kann ich Ihnen mit Informationen weiterhelfen? /st
Neutral;RT @FAZ_Topnews: Rentenplan kostet den Bund viele Milliarden Euro mehr, berichten Manfred Schäfers und Kerstin Schwenn. http://t.co/MIDZDTE…
Neutral;@DerwahreCoach ja Du Frühaufstehertiee war heute aber auch mal um 7.22uhr da!
Neutral;#Handelsvertreter, der #Seniorenheime und #Reha Kliniken besucht, bitte melden. Ich habe ein Angebot.
Neutral;#Handelsvertreter, der #Seniorenheime und #Reha Kliniken besucht, bitte melden. Ich habe ein Angebot.
Positive;Unser Tipp: Feiern Sie im Kolpinghaus Andernach http://t.co/X2PgYJEaSz, see more http://t.co/ZgYvUt9Mjl
Negative;@Frau_mitKatze Profil ist doch von der Seite
Positive;@djmithras Leider nicht, aber die Idee ist schon cool :D
Neutral;@b3rnd_de Oder hier? Wenn ja, wo genau tappen? http://t.co/GvPMW13Mhn
Neutral;@vertigonix  Ich glaube nicht an Gott aufgrund der Bibel sondern an die Bibel wegen meiner geistlichen Beziehung mit Gott.
Neutral;#Lesetipp: Wissenschaft und #Esoterik am Beispiel der #Homöopathie http://t.co/wf77X7PykB (via @scilogs)
Positive;@mlehming @KaiThrun Wars denn wenigstens lesenswert? :D
Positive;@mlehming @KaiThrun Wars denn wenigstens lesenswert? :D
Neutral;RT @WorldVisionDe: #Syrien-Gespräche ohne Ergebnis geendet. Opfer der Kompromisslosigkeit sind u.a. 1,1 Millionen Kinder, denen ihr Zuhause…
Positive;Maria Dragus – Ein Wunderkind wird groß #Berlinale2014 http://t.co/sbpPsd0Lzp mit freundlicher Genehmigung von @GI_weltweit
Neutral;"RT @heise_de: Kommerzielle Web-Seiten: Impressum unter ""Info"" reicht nicht aus http://t.co/fgKByNN2yh"
Neutral;RT @heisedc: Die mobile Denkfabrik: Dies und das – Neues aus dem Mobilmarkt http://t.co/cQQXFvLvUD
Positive;@wiebkeswelt es kann nur so sein! Guten Morgen.
Neutral;by http://t.co/3052PLqXCt 17.2.1993: Arbeitskampf im Ruhrgebiet: http://t.co/3052PLqXCt historisch: was war… http://t.co/sQG5bTEiDk
Positive;"*Freu* Unsere neue Ware für die Saison 2014 ist endlich eingetroffen...

Gleichzeitig wurde am Wochenende unser... http://t.co/YgsSshPowe"
Neutral;RT @goldlamm: Für über 50% der Teilnehmer d. Studie #Bewerbungspraxis haben schon eine Stelle abgelehnt, weil der Bewerbungsprozess katastr…
Neutral;"Uni startet eigene #Crowdfunding-Plattform: Finanzielle Unterstützung für innovative Projekte gesucht
http://t.co/kBKsiBnbiT #crowdinvesting"
Negative;Bin ich froh, dass ich nicht allein ein Arschloch bin! Die @DB_Bahn macht das auch mit Journalisten großer Zeitungen. http://t.co/jX7LrKDIcA
Positive;Infinity Sporty Fly  Zitronenverbene, frische Hyazinthen-Noten und erdige Holztöne verführen die Sinne. http://t.co/qLFTJoKqbs
Neutral;Forrester Research hat zehn Plattformen für #Private #Cloud-Installationen unter die Lupe genommen. http://t.co/Tvn3fDx9Fw
Neutral;"Bauträger sind für die ...  Bauleistungen nicht Schuldner der
Umsatzsteuer. BFH-Urteil vom 22.08.2013 - V R 37/10"
Neutral;"Trade &amp; Coffee - Jetzt zum täglichen Live-Trading anmelden. http://t.co/rOsEFxgaTX http://t.co/F4mePGtSCJ"
Neutral;Eisen für Ihr Blut, Schwefel für Ihre Muskeln, Kalzium für Ihre Knochen http://t.co/Nv9B79yakc
Neutral;@injensiv wieso?
Neutral;"RT @Heilpraktiker_H: Zink im Koerper: ein Tausendsassa -&gt; http://t.co/s6S2AsTF2K  #zink #immunsystem"
Neutral;[DVV] Bundesliga: Top-Teams mit Siegen http://t.co/7Hy8YcWr69
Neutral;Expert will Online-Strategie weiter ausbauen http://t.co/NvMVmuVfVV #seo #sem
Positive;@vgf_ffm Das war bei der U4/U5. Danke für Ihren Einsatz!
Positive;@vgf_ffm Das war bei der U4/U5. Danke für Ihren Einsatz!
Neutral;Zahlungsmoral deutscher Unternehmen lässt leicht nach: Erstmals seit September 2013 zeigt die Zahlung... http://t.co/Fa2flAC1T8 #debitos
Neutral;@Kumanosuke69 @RIN_69_  weil es einfach takeru ist
Neutral;Projektleiter Outsourcing https://t.co/CyjTHsilHg #freelancer #job
Neutral;RT @Cision_DE #Studie: Top Ranking-Faktoren für #Google Deutschland 2013 | @mcschindler | http://t.co/ABRZp3h5SQ
Neutral;@insideX aus dem Abpumppömpel vom Kind vlt? Ich weiß ja nicht was du nachts so treibst.
Negative;Auch #Manager sind keine Roboter: Wenn der Druck im Kessel zu hoch wird - erschreckende Beispiele. http://t.co/OEfmZZ1kDO #WorkLife
Negative;@karin1210 und nqch ein bisschen draufrumlutschen ergießt sie ihre füllung und ... *hust*
Neutral;Präsentation: So werden Sie gehört - garantiert http://t.co/bKQAQolB32
Neutral;Bundeslandwirtschaftsminister: Staatssekretär Schmidt beerbt Friedrich http://t.co/DyFlcyWsSM #Eil
Positive;"@FreXxX @bommeljogi @alipasha @calibanatspace mein SodaClub passt in die kleine Ecke in meiner Küche ;-) http://t.co/2gAbpbznmU"
Positive;@nadnoennas Abpumppömpel musste ich grade 3x lesen bis es Sinn machte :D voll das lustige wort
Neutral;ich versuche mich heute mal an einem spontan skizzierten teilprojekt canvas, workshop zur verbesserung der zusammenarbeit  ... #pmde #pmot
Neutral;@Joyclubberin Das war ne Kampfansage, fehlt nur noch die passende Schreibtischausstattung.
Neutral;Zur Abgrenzung zwischen illegaler #Firmenbestattung contra legaler #Firmenabwicklung http://t.co/7DCptDasKl
Neutral;Widerstand der Stadt: Taunusstein will Windräder auf Taunuskamm verhindern  http://t.co/e1qY4jud0B
Positive;Nachdem Landwirtschaftsminister Friedrich am Freitag zurück getreten ist, will die CSU einen Nachfolger bennenen. Wir sind gespannt..
Neutral;"RT @derhandel: Auf dem Weg zur #EuroShop. Wenn es spannende News für 140 Zeichen gibt &amp; wir dazu kommen, twittern wir unter #ES14."
Negative;Die Chance, Montagmorgen bei einem französischen Film einzuschlafen, ist sehr hoch.
Negative;"Wenn man bei @zeitonline das ""mobil"" in der URL vorne wegnimmt, bekommt man einen Fehler. Unschön."
Negative;Commerzbank-Aktie: Ein schlechtes Omen für die neue Woche? http://t.co/xwyNGl6Zag #chartanalysen
Positive;"@uniwave @zeitonline Das ist bei der @welt mit den ""http://t.co/TUsCjpmDXy""-URLs auch so."
Neutral;der gebrochene zahn muss raus weil Weisheitszahn. und zusätzlich gleich auch noch ein zweiter.  oO
Neutral;Inhalieren mit Salzwasser reinigt nicht nur die Atemwege, es befeuchtet die Schleimhäute http://t.co/YctfQx95aK
Neutral;@SibylleBerg 1. Altbekanntes Journalistenphänomen 2. Imitation als Adelung des eigenen Textes. Trifft es das? @RolandTichy @ReskiLab @wiwo
Neutral;@PeugeotDE Peugeot Designerautos auf Genfer Auto Salon: neuer 108 und neuer Peugeot 308 SW sowie neue Motoren: http://t.co/i0fx8Ronao
Negative;Uhaaaa!!! Wenn Hunde futzen, bleibt kein Auge trocken x.x Uhh zieht das in der Nase xDD
Neutral;@vertigonix ich vermute das versteht man auch nur in dem Kontext, wie ich Wissenschaft und Wissenschaftstheorie sehe: http://t.co/fF4wxAeIgu
Negative;Bye Bye, WhatsApp: WhatsApp verlangt zu viele Rechte, ist nach wie vor unsicher http://t.co/gn76pOzYwE
Positive;@injensiv Achso! Ich dachte @688i  fragt, weil das so ein kaum zu googlender Name ist :D
Positive;"Habt Ihr uns schon Eure Meinung gesagt? Nein? Dann hier entlang zur TUI #Winterurlaub-Umfrage: http://t.co/6NJOGHcrKo Mitmachen &amp; gewinnen!"
Neutral;#Nahrungsergänzungsmittel - #sinnvoll oder #überflüssig http://t.co/a0JpgHnGTK
Neutral;Top Job Gesundheits- und Krankenpfleger/-in Motivation KW 08/2014 Sempart Weekly HD http://t.co/IQdgFNsgVT
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/26mM4OOBqD Titanfall - Epic Shotgun Gameplay
Negative;@Flolinski Hjaaa, ich hab auch auf meinen persönlichen Derek gewartet, aber der kam auch net #hmpf xD
Positive;@OptiMaler willkommen zurück, eine erfreuliche Woche wünsche ich.
Positive;@OptiMaler willkommen zurück, eine erfreuliche Woche wünsche ich.
Neutral;@hkayyy15 twweet
Negative;@techblogga darauf hab ich eher keine Lust ^^
Neutral;Internet of Things mit Java 8 und #TinkerForge, Teil 5. Heute baut @SvenRuppert eine Wetterstation: http://t.co/lNvLflCQpz #iot #javafx
Positive;"@ChrisGoerge Danke ;)"
Negative;@RMVdialog ich habe die bahn nach dietzenbach genommen,  obwohl eig um 619 die s1 nach rödermark hätte kommen müssen. kA was da los war.
Neutral;"Italien erhebt 20-Prozent-Steuer auf Banküberweisungen 
http://t.co/xMpHnZNsQD"
Neutral;"Italien erhebt 20-Prozent-Steuer auf Banküberweisungen 
http://t.co/xMpHnZNsQD"
Neutral;Internet of Things mit Java 8 und #TinkerForge, Teil 5. Heute baut @SvenRuppert eine Wetterstation: http://t.co/Do0azrNVLN #iot #javafx
Neutral;“E-Mail-Marketing ist die Klammer für erfolgreiches Online-Business” – Ulf Richter, Geschäftsführer optivo http://t.co/ZvgLrse7oS
Negative;RT @csommer: Glaubt hier eigentlich noch irgendjemand das Märchen von Facebook ist Earnded Media?
Positive;"Wow ... ich wusste gar nicht, dass wir DAS Enterprise Wiki benutzen ;D http://t.co/0zICWvKCqV"
Negative;Ich weiß es ist Tagesordnung, ich weiß Twittern bringt nix, aber solche Meldungen bewegen mich immer noch.  http://t.co/rjXGEZl21N
Positive;Ich weiß es ist Tagesordnung, ich weiß Twittern bringt nix, aber solche Meldungen bewegen mich immer noch.  http://t.co/rjXGEZl21N
Neutral;EU - Schweiz: Die Angst vor Volkes Meinung http://t.co/z5xBVWE2Z6
Neutral;RT @atambotours: #Nachhaltig #Reisen - Idealismus oder USP? Live mitreden auf der #ITB14. #ökolux14
Negative;Aufzug im Büro außer Betrieb. Vom Haupteingang kommt man nicht ins Treppenhaus. Ich arbeite in der 7. Etage. Ich geh dann mal sterben -.-
Neutral;"RT @atambotours: Sind #Luxusreisende am Ende sogar nachhaltiger unterwegs als #Backpacker?
#ökolux14"
Neutral;"RT @atambotours: Sind #Luxusreisende am Ende sogar nachhaltiger unterwegs als #Backpacker?
#ökolux14"
Neutral;http://t.co/NtndqFEiV0 Jens Weidmann: Währungsunion als Stabilitätsgemeinschaft  / Es müssen künftig auch S
Positive;Für die 3 Leute, die noch den IE verwenden: http://t.co/iedGeDvKyn http://t.co/QitBBXcSWt
Negative;Arbeiten. Ich habe keine Lust zu arbeiten. Ich will weiter ÜBERarbeiten ...
Negative;@D0rfmeister Das kann bis zu 2 Wochen dauern.
Neutral;Anlageberater – mergepool-Projektarbeit – http://t.co/9oS0T3ffrn
Neutral;Proteine und Aminosäuren - für alle, die aktiv sind http://t.co/myZ2L9BMvO
Neutral;Existiert Star Wars? #UFO4UBlogDeutsch #100SekundenPhysik http://t.co/jpJNebLsfU
Neutral;Existiert Star Wars? #UFO4UBlogDeutsch #100SekundenPhysik http://t.co/jpJNebLsfU
Neutral;Staatssekretär Schmidt soll Landwirtschaftsminister werden  http://t.co/kS9O2mnhyV
Positive;@Smarty138 alternativ zum Raucherritual, empfehle ich das dampfen.Schmeckt besser, riecht nicht.
Negative;Commerzbank: Gefahr Doppeltop http://t.co/a7I9X7G4ph #Finanznachrichten
Neutral;◉❮ Wo immer Sie wollen, dürfen sie Top-Produkte bewerben http://t.co/jU6yCSZtqj
Neutral;Hacker erbeuten Daten von Kickstarter-Nutzern - ZDNet.de: ZDNet.deHacker erbeuten Daten von Kickstarter-Nutzer... http://t.co/SwG0ut1HXD
Negative;Die Sparrenburg in Bielefeld ist ja ganz verhüllt. Christo am Werk? #verschwörung
Positive;"Vergesst Sotschi! Deutschland brüstet sich mit der ""Nacktrodel-WM"": http://t.co/3cB6DNJWy3 http://t.co/1LTDBPG14U"
Positive;"Vergesst Sotschi! Deutschland brüstet sich mit der ""Nacktrodel-WM"": http://t.co/3cB6DNJWy3 http://t.co/1LTDBPG14U"
Neutral;@resch2006 die kamen heute Nacht um 1 Uhr an. Video ist schon oben
Neutral;#Zitat am 17.02.2014 von Wolfgang Blumberg http://t.co/hrwQENvoTD
Neutral;RT @oseon: Neue Woche und schon keine Lust mehr auf den alten Job? Dann guckst du hier: http://t.co/CwJ7QfPJuP #OseonJob #PRjobs #Creation …
Neutral;@rolandsimcic Bitte unbedingt dem Support melden und Gutschein einfordern.
Positive;Guten morgen, seit 3 Tagen endlich mal das Gefühl ausgeschlafen zu sein ist schon herrlich
Positive;Guten morgen, seit 3 Tagen endlich mal das Gefühl ausgeschlafen zu sein ist schon herrlich
Negative;Das Fernsehen und seine Zahlen: Die große Quoten-Lüge http://t.co/hkac7vw4fz
Neutral;"Martin Schulz : ""Wir müssen Europa vom Kopf auf die Füße stellen"" http://t.co/UExX8cAXSa"
Neutral;Olympia: Bogner verdient mit schrillem Outfit sehr viel Geld http://t.co/9L7QChLRwD
Neutral;#Olympia-Liveticker: Sorgen um zwei deutsche Goldfavoriten http://t.co/2xxVgEVmRz
Neutral;@lingenhoehl Hmm, es geht heute für mich bis nach Marburg. Ich werde berichten, ob das für blauen Himmel reicht.
Neutral;Just posted a photo http://t.co/EP8GKs1qT8
Positive;Proteste in Bosnien: Warum eigentlich erst jetzt?  (von Leander Steinkopf) http://t.co/Kf8nDpPx1t
Negative;@NewelMedia ich verstehe immer noch nicht, warum ein SPD-Abgeordneter auf druck der CSU zurücktreten sollte?!
Negative;@NewelMedia ich verstehe immer noch nicht, warum ein SPD-Abgeordneter auf druck der CSU zurücktreten sollte?!
Neutral;Silberjodid statt Gold, Silber, Bronze - ARD-Wetterexpertin empfiehlt Chemieeinsatz zur Nebelllichtung http://t.co/12fSaJIMcb
Neutral;Silberjodid statt Gold, Silber, Bronze - ARD-Wetterexpertin empfiehlt Chemieeinsatz zur Nebelllichtung http://t.co/12fSaJIMcb
Positive;Moderne Inseln, Wüste und einen Schönheitswettbewerb für Kamele. Wo genau es das in #AbuDhabi gibt, weiß Patty: http://t.co/F876yBXbpp
Positive;ICH EINER STADT VOLLER AFFEN BIN ICH DER KING~
Positive;ICH EINER STADT VOLLER AFFEN BIN ICH DER KING~
Positive;Auf den @Ultimaker 2 muss man mindestens 8 Wochen warten. Das ist der derzeit beste 3D-Drucker auf dem Consumer-Markt.
Positive;@Smarty138 japp.guck mal beim #Dampferhimmel oder #Dampferboard rein.Bin seit 2Jahren Nichtraucher^^
Neutral;Oberliga - Nord - Eishockey - Indians chancenlos gegen Frankfurt - Hockeyweb.de http://t.co/hkjvvJuzEd via @Hockeyweb
Neutral;Oberliga - Nord - Eishockey - Indians chancenlos gegen Frankfurt - Hockeyweb.de http://t.co/hkjvvJuzEd via @Hockeyweb
Neutral;Trainieren kann man auch zu Hause - FIT-UND-WELLNESS - FIT GESUND SCHOEN http://t.co/oNWpaufJyu
Neutral;RT @NiniaLaGrande: Für die Frühschicht: Ich schrub gestern über unauschlagbare Angebote und Todschlagargumente. http://t.co/pO8YALksEb
Neutral;"Bitte denken Sie daran, dass die kostenlose Teilnahme für unser Webinar ""Pankreatitis und Pankreasinsuffizienz... http://t.co/wITEFTPr5R"
Positive;RT @Kuestenjunge85: Wenn sich jetzt schon die #Onkelz wiedervereinigen, wünsche ich mir jetzt auch was! Ich will #Oasis zurück haben! Bitte…
Neutral;Unsere erfolgreiche iOS-App gibt es jetzt auch für Android-Geräte: http://t.co/CRfQkkeXtH #pronounce
Neutral;RT @FAZ_Feuilleton: Proteste in Bosnien: Warum eigentlich erst jetzt?  (von Leander Steinkopf) http://t.co/Kf8nDpPx1t
Neutral;Ob es was bringt, in die Niederlande zu @Ultimaker zu fahren und den Drucker selbst abzuholen?
Positive;#emday14 Begruessung :) Freut sich auf einen spannenden Tag :)
Positive;#emday14 Begruessung :) Freut sich auf einen spannenden Tag :)
Positive;@zinken Ins Karlsruhe wäre es bestimmt schön,  aber ich wollte eigentlich die Physiklehrer in Marburg für Gravitationswellen begeistern :-)
Neutral;40 Jahre Parthenon: So kocht man sich in den Olymp | BISS http://t.co/o5W6R4EMRJ
Neutral;40 Jahre Parthenon: So kocht man sich in den Olymp | BISS http://t.co/o5W6R4EMRJ
Neutral;@Gringolina tosteron
Neutral;Neue Deisterzeitung http://t.co/jszJ3vKWqH
Positive;Die neue CD von Jonas Kaufmann hat Substanz und einen gewissen Sog. http://t.co/cnSR6Lb92I @SonyMusicGlobal @TenorKaufmann
Positive;RT @SNTlive: Guten #Morgen! Wir wünschen einen erfolgreichen #Wochenstart! http://t.co/jaUb7BeqSI #Bewerbung #Ausbildung #Karriere #Job
Neutral;"RT @EURICONstbg: Barzahlung bei ""Haushaltsscheckverfahren"" möglich - http://t.co/5bPnTWVkDR"
Positive;"""House of Cards wird zum wegweisenden Massenereignis“. http://t.co/ks7dlrIxk2 via @filtr_de"
Neutral;Chinesisches #Kreditvolumen im Januar steigt auf den höchsten Stand seit 2010. http://t.co/79oYn7zCbC #China
Neutral;Sempart Jobs: Datenbankadministrator/in - SQL Server in Mainz http://t.co/rZmj9CMW6f
Neutral;Sempart Jobs: Datenbankadministrator/in - SQL Server in Mainz http://t.co/rZmj9CMW6f
Neutral;Sempart Jobs: Maschinenbediener/in - Pharma in Ingelheim am Rhein http://t.co/3SPIGUPQ66
Neutral;@neijian Zu etwaigen Unregelmäßigkeiten lagen uns von den Kollegen der @DB_Bahn auch keine weiteren Informationen vor. /ci
Neutral;RT @Avaya_RU: [Infographic] #BYOD Olympiade: #Socialmedia Ergebnisse in #Sochi2014! Avaya zeigt den Medaillienspiegel http://t.co/bDuDkf3tXO
Negative;Beerdigung und dann wieder 2 1/2h nach Hause.
Neutral;#DeutscheWelle ~ EU-Flughäfen bald ohne Subventionen? http://t.co/l6aj92B11B #UFO4UBlogDeutsch
Neutral;Spezielles zu Online-Marketing … [ http://t.co/VkFkOqWm5S ]
Neutral;Spezielles zu Online-Marketing … [ http://t.co/VkFkOqWm5S ]
Neutral;via @etailment: Kurz vor 9: Zalando holt IPO-Experten für Börsengang, Rakuten, Viber, Zalora, Kickstarter, Pin... http://t.co/WHwOULfNAt
