OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Negativo;Vivo;Telefonia e Internet;;Fortaleza;Ceará;Brasil;Masculino;4,03E+17;;Wed Nov 20 09:53:46 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;A @Vivo está fazendo o contrário da decisão da Anatel. Invés de entregar 70% da banda larga, só libera 30%. Alô fiscalização! #Anatel;Jornalista, Professor Universitário e Assessor de Comunicação;cesarespindola4;1780;César Espíndola;Fortaleza-Ce;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,04E+17;;Fri Nov 22 01:16:15 +0000 2013;web;0;0;BANDO DE INÚTIL! QUE ÓDIO QUE ME DA! @ClaroRonaldo @Vivoemrede SEUS LIXOS! VOCÊS SÃO O RETRATO DO DESCASO AO CONSUMIDOR! MALDITOS;96's kid, founder of a big brand http://instagram.com/leopicon contato: contatopicon@gmail.com;Piconn;183611;Leonardo Picon Froes;São Paulo - Brazil;;;;;
Negativo;Vivo;Telefonia e Internet;;São Paulo;São Paulo;Brasil;Feminino;4,04E+17;;Fri Nov 22 14:20:21 +0000 2013;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";0;0;Como é difícil falar com a @vivo por telefone! A ligação já caiu duas sem que eu consiga concluir o atendimento.;;ka_schmidt;525;Karen Schmidt;ÜT: -23.502535,-46.565866;;;;;
Negativo;Vivo;Telefonia e Internet;;;;;Não informado;4,04E+17;;Fri Nov 22 16:00:19 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;eu vou processar vcs @vivo;? sometimes the story has no end ?;donatellawn;870;helô;? amora ?;;;;;
Negativo;Vivo;Telefonia e Internet;;;;;Não informado;4,04E+17;;Fri Nov 22 18:36:53 +0000 2013;web;0;0;"@Vivoemrede ""vivo em rede"" propaganda enganosa feelings";LOUD TOUR;youngabes;93;gabe ?;• 15 dias •;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,04E+17;;Fri Nov 22 20:35:05 +0000 2013;web;0;0;"@claudiabistao  Serviço horrivellllll &gt;&gt;&gt;&gt; @Vivoemrede #Vivoemrede";Pai da Julia e do Miguel apaixonado por SP. Assessor Politico no gabinete do Vereador  @AndreaMatarazzo estudante de Ciências Sociais e ante PeTralhas.;Batistafabio;1701;Fabio Batista ;São Paulo - SP;;;;;
Negativo;Vivo;Telefonia e Internet;;;;;Feminino;4,04E+17;;Fri Nov 22 20:38:45 +0000 2013;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>";0;0;@Batistafabio @Vivoemrede #Vivoemrede Eles querem resolver tudo por SMS! Quase mudando para a TIm!!!!;lutando por um Brasil melhor;claudiabistao;844;Claudia Bistão;;;;;;
Negativo;Vivo;Telefonia e Internet;;Manaus;Amazonas;Brasil;Não informado;4,04E+17;;Sun Nov 24 05:16:43 +0000 2013;web;0;0;@vivo sua desgraçada, devolve a minha internet;"Bem no fundo de um universo
Paralelo # RHCP ? Nirvana ? John Frusciante ? Lana minha chata ?";tata_rhcp;720;Tataa ?;manaus-AM;;;;;
Negativo;Vivo;Telefonia e Internet;;Divinópolis;Minas Gerais;Brasil;Feminino;4,05E+17;;Mon Nov 25 15:06:47 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;alo @Vivoemrede da um jeito nessa internet LIXO de vcs pq nao ta dando nao;blessed;danifagundes_;491;daniele;Divinópolis / MG ;;;;;
Negativo;Vivo;Telefonia e Internet;;Porto Alegre;Rio Grande do Sul;Brasil;Masculino;4,05E+17;;Mon Nov 25 23:37:56 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;To na loja da @vivo no @praiadebelas com 3 demandas e não atendem nenhuma, pq querem fechar a loja 21:37 #MeEnganaVivo;Capitão da BRIGADA MILITAR e isso por si só já fala tudo...;julianopolicia;1572;juliano andre amaral;Porto Alegre, RS;;;;;
Negativo;Vivo;Telefonia e Internet;;Rio de Janeiro;Rio de Janeiro;Brasil;Masculino;4,05E+17;;Tue Nov 26 13:16:38 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;O pior é você ir na loja da @Vivoemrede e a mocinha não só duvidar de você como não te ajudar a solucionar o problema.;Contato: carauta@carauta.com.br;bernardofalcone;516399;Beni;;BR;Brasil;Rio de Janeiro, Rio de Janeiro;city;Rio de Janeiro
Negativo;Vivo;Telefonia e Internet;;Manaus;Amazonas;Brasil;Não informado;4,05E+17;;Tue Nov 26 23:21:26 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;internet @vivo sempre uma merda;"Bem no fundo de um universo
Paralelo # RHCP ? Nirvana ? John Frusciante ? Lana minha chata ?";tata_rhcp;721;Tataa ?;manaus-AM;;;;;
Negativo;Vivo;Telefonia e Internet;;Campos do Jordão ;São Paulo;Brasil;Masculino;4,06E+17;false;Wed Nov 27 01:18:47 +0000 2013;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";0;0;Chuva desde domingo em Campos do Jordão. E há três dias o Speedy da Vivo está Slow.... #vivoemrede  http://t.co/lTLuJQyNsJ #speedtest;Repórter da Tv Band. Um incansável contador de histórias! Instagram: correianews;MarcioCorreia01;227;Márcio Correia;Campos do Jordão - SP;;;;;
Negativo;Vivo;Telefonia e Internet;;Tamboré;São Paulo;Brasil;Masculino;4,06E+17;;Thu Nov 28 14:16:32 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Se quiser fugir do sol faça um 3G da @vivo nenhuma outra empresa oferece tantas zonas de sombra...;Locutor, jornalista, redator, roteirista, deformador de opinião e filósofo barato.;luizcebola;1449;CEBOLA;Tamboré, SP - BRAZIL;;;;;
Negativo;Vivo;Telefonia e Internet;;Sorocaba;São Paulo;Brasil;Masculino;4,06E+17;;Thu Nov 28 15:10:00 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;#vivo , internet muito lenta!!;A alegria adquire-se. É uma atitude de coragem. Ser alegre não é fácil, é um ato de vontade , 18 , http://ask.fm/igorfelipe .;IgorFelipe;36680;Igor Felipe;Sorocaba-SP;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 17:58:45 +0000 2013;web;0;0;Lembra 5 dias atras quando disse q havia solicitado os serviços de telefonia e internet fixa da @Vivoemrede e q ja estava arrependido?;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008648;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:02:07 +0000 2013;web;0;0;"Me foi passado q nem pedido da internet tinha. Ai chegamos no ponto em que eu me irrito e tento cancelar o ""serviço"" ""pretado"" @Vivoemrede";"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008649;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:02:50 +0000 2013;web;0;0;30 minutos na espera, passei por 3 atendentes , todas extremamente mal-educadas, com respostinhas prontos e ate engraçadinhas @Vivoemrede;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008648;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:06:45 +0000 2013;web;0;0;quando perguntado sobre o motivo do cancelamento informei tudo isso e q em 3 ligações @Vivoemrede .... nunca tinha sido tão mal atendido...;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008643;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:07:34 +0000 2013;web;0;0;como fui em toda minha vida por empresas q me prestam serviços @Vivoemrede .Como me deixaram 30 minutos na espera do cancelamento,sendo q ..;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008641;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:08:25 +0000 2013;web;0;0;"ja havia falado e me ionformado q o cancelamenbto ja havia sido feito e a ligação ""caiu"" bem na minha cara, informo p  vcs da @Vivoemrede :";"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008639;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:09:58 +0000 2013;web;0;0;Nao me venham  cobrar por um serviço de 5 dias que vcs não fizeram e não falem  que nao se completou o cancelamento @Vivoemrede;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008635;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:10:44 +0000 2013;web;0;0;pois foram vcs depois d 30 minutos q desligaram na minha cara @Vivoemrede . Nao pagarei bosta nenhuma p vcs e proximo passo cancelar celular;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008632;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:11:30 +0000 2013;web;0;0;Aprendam a serem no minimo educados com quem é cliente de vcs @Vivoemrede . Empresa lixo, perda d tempo ja aviso todos vcs;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008631;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:13:01 +0000 2013;web;0;0;Obrigado  JANIA  a unica ajuda q quero de vcs é o cancelamento desta merda @Vivoemrede obrigado;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008631;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 18:37:34 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Prefiro ficar sem internet em casa do q ter a de uma empresa q trata seu cliente como merda e com piadinhas @Vivoemrede;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008625;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,07E+17;;Fri Nov 29 22:22:45 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Por favor @Vivoemrede podem me confirmar se foi feito o cancelamento?Ou tenho q ligar de novo pra fcar na espera 30min e desligarem na cara?;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008720;Bolinha;são paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;;Brasil;Masculino;4,07E+17;;Sat Nov 30 14:17:32 +0000 2013;web;0;0;NOVAMENTE EU COM PROBLEMA COM A @Vivoemrede  !!!! MUITO INCOMPETENTES!!!!!!!! #VIVOLIXO #VIVOEMREDE;Já quis ser Policial,Jornalista,Bombeiro, Publicitário enfim formado MBA Administraçao e Marketing e Colunista da Revista Pop Crush  ( @popcrushbr ).;dansantiagos;2329;Dan Santiago ;Brazil;;;;;
Negativo;Vivo;Telefonia e Internet;;;Goiás;Brasil;Masculino;4,07E+17;;Sat Nov 30 15:27:55 +0000 2013;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";0;0;Boa tarde! Alguém sabe o que está acontecendo com os celulares da @Vivo que não completam ligação?;Advogado, presidente da OAB-GO 2004/2009, conselheiro federal OAB Nacional. Auditor do Pleno do STJD e membro do Conselho de Comunicação Social  do Congresso;MiguelCancado;3211;Miguel Cançado;Goiás;;;;;
Negativo;Vivo;Telefonia e Internet;;Goiana;Goiás;Brasil;Masculino;4,07E+17;;Sat Nov 30 15:38:13 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Problemas com sinal da @Vivoemrede;Jornalista da Comunicação Setorial da Secretaria de Segurança Pública e Justiça de Goiás, curioso de tecnologia e mídias sociais, vilanovense sofredor;rodrigohirose;1990;Rodrigo Hirose;;BR;Brasil;Goiânia, Goiás;city;Goiânia
Negativo;Vivo;Telefonia e Internet;;;;;Não informado;4,07E+17;;Sat Nov 30 16:33:49 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;3g da @vivo porque tão ruim;pés ainda gordinhos;methunderstorms;219;sabantha;;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,07E+17;;Sun Dec 01 13:07:42 +0000 2013;web;0;0;Você espera 20 minutos para ser atendido na central da @Vivoemrede. Aí te passam um número de 0800 que não existe!;"Jornalista
(Brazilian journalist)";DanielKastro;413894;Daniel Castro;São Paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,07E+17;;Sun Dec 01 15:10:52 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;O vídeo de hoje vai estar no ar só mais tarde pq a internet não para de cair, obrigado @Vivoemrede .;"Sim, sou o carinha do EU FICO LOKO! // contato profissional: contato@euficoloko.com.br // 
Me mande coisas! Aqui olha: Caixa Postal: 57113 CEP: 04089-972";Christian_fig;107985;Christian Figueiredo;São Paulo ;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,07E+17;;Sun Dec 01 18:12:13 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Que porcaria e péssimo atendimento desta @vivotv ! Estamos com problemas na imagem e, mais de 30 minutos na espera, ninguém atende! #vivo;Jornalista, diretor da ADCom Comunicação Empresarial (http://www.adcompress.com.br), blogueiro e palestrante. É um grande prazer estarmos em contato!;amdanon;1362;Alberto M. Danon;Sao Paulo;;;;;
Negativo;Vivo;Telefonia e Internet;;Hortolândia;São Paulo;Brasil;Masculino;4,07E+17;;Sun Dec 01 19:20:36 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@vivo maldita. Menos de 1 mês e pela segunda vez meu telefone está mudo. #odio;Conhecimento só é válido quando compartilhado. Follow me on Twitter.;ubuntucampinas;319;Edson Lima;Hortolândia - SP;;;;;
Negativo;Vivo;Telefonia e Internet;;Rio de Janeiro;Rio de Janeiro;Brasil;Masculino;4,07E+17;false;Sun Dec 01 19:50:04 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;Essa é a vivo... #fraude #pessimoservico #semservico #vivoemrede @Vivoemrede http://t.co/n3kushsoEB;;olirum_;395;Murilo Marques;ÜT: -22.924397,-43.183593;;;;;
Negativo;Vivo;Telefonia e Internet;;São Paulo;São Paulo;Brasil;Masculino;4,07E+17;;Mon Dec 02 12:42:54 +0000 2013;web;0;0;@vivoblog #Vivoemrede #vivoon  cade minha instalação 1159752405speedy solo affs os:750575670 que enrolação tem mais dez dias nada instalação;http://www.habbo.com.br/room/12658939;traxshow;287;Leonardo Schott ;habbo;;;;;
Negativo;Vivo;Telefonia e Internet;;;Espírito Santo;Brasil;Masculino;4,08E+17;;Mon Dec 02 14:16:33 +0000 2013;web;0;0;@Vivoemrede amiga minha internet tá uma bosta;aaai de mim que sou românticò;francesbf;2332;felipe dim;ES, Brasil ;;;;;
Negativo;Vivo;Telefonia e Internet;;;;;Feminino;4,08E+17;;Tue Dec 03 00:02:34 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;coloquei crédito nessas baquinhas vagabundas e meus créditos não cairam, vamo devolve meu dinheiro caralhão? @vivo;18 anos, ariana, cabelo solto, sorriso fácil, despreocupada! https://www.facebook.com/tamires.gamba;tamiresgamba;517;"tami ;3";;;;;;
Negativo;Vivo;Telefonia e Internet;;;;Brasil;Não informado;4,08E+17;;Tue Dec 03 12:31:16 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;"Só pra constar a minha indignação com a @vivo .Primeiro por sumir com meus creditos; segundo por me fazer esperar mais de 10min na linha..";Do not give it up, the beginning is always the hardest!;idamiance;205;Isabel Damiance;;;;;;
Negativo;Vivo;Telefonia e Internet;;Santo André;São Paulo;Brasil;Não informado;4,08E+17;;Tue Dec 03 18:43:51 +0000 2013;web;0;0;@vivo  atendimento péssimo estou mais de uma hora na linha e nada de atendimento;"ANNDHY BECKER & BOLINHA CONVIDAM:

OPEN BEATS : THE EXTREME BEATS | 19 DE NOVEMBRO (VÉSPERA DE FERIADO)";MondayBuh;679;BOLINHA DIVULGAÇOES;Santo andre;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Feminino;4,08E+17;;Tue Dec 03 20:52:26 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;#Vivo a pior operadora do país.  #Procon neles. Por favor retuitem.;Já fiz de tudo, um pouco. http://monadorf.wordpress.com/;MonaDorf;12825;Mona Dorf;São Paulo, Brasil;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Feminino;4,08E+17;;Tue Dec 03 20:54:27 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Conforme anunciei na loja, vou fazer barulgo por aqui. #Vivo ?ltimo mundo.! Procon neles. CONSUMIDOR MERECE RESPEITO.;Já fiz de tudo, um pouco. http://monadorf.wordpress.com/;MonaDorf;12825;Mona Dorf;São Paulo, Brasil;;;;;
Negativo;Vivo;Telefonia e Internet;;Belo Horizonte;Minas Gerais;Brasil;Masculino;4,08E+17;;Tue Dec 03 20:55:14 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;TODOS! RT @MonaDorf: Conforme anunciei na loja, vou fazer barulgo por aqui. #Vivo ?ltimo mundo.! Procon neles. CONSUMIDOR MERECE RESPEITO.;"GOLPE REPUDIADO!
#AnulaAP470
UBALDANDO DESBRAGADAMENTE enquanto exprime o sentimento que vem antes da indignação.";BetoMafra;8392;Beto Mafra;Belorizonte, uai!;;;;;
Negativo;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Feminino;4,08E+17;;Tue Dec 03 21:23:24 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@jcgmohallem @poetacicero  Pois ? mas nao pode ser assim. Precisamos uma @Vivo melhor. Nao queriam avaliação d atendimento? Tå aqui ns posts;Já fiz de tudo, um pouco. http://monadorf.wordpress.com/;MonaDorf;12825;Mona Dorf;São Paulo, Brasil;;;;;
Negativo;Vivo;;;São Paulo;São Paulo;Brasil;Masculino;4,08E+17;;Tue Dec 03 21:26:08 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@MonaDorf @jcgmohallem @vivo são todas horrorosas.perdi a esperança;Cícero Gomes.Marketing Digital Eleitoral pela ESPM-SP. Consultor de Social Media.CEO da http://www.inymarketingdigital.com.br .Alagoano de Murici;poetacicero;3789;poetacicero;-23.566328,-46.652595;;;;;
Negativo;Vivo;Atendimento;;;;;Masculino;4,08E+17;;Tue Dec 03 21:27:35 +0000 2013;web;0;0;@MonaDorf @poetacicero @vivo e no shopping higienopolis eh um terror o atendimento.nem menciono ao telefone com as idas e vindas atend e sup;filosofo, psicanalista..pensando seriamente em picar a mula para Seichelles ou Maldivas.;jcgmohallem;313;José Carlos Mohallem;;;;;;
Negativo;Vivo;;;;São Paulo;Brasil;Feminino;4,08E+17;;Tue Dec 03 22:36:12 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Tem Facebook,  Linked in, Yammer,  Google+,  não faltam redes pra se denunciar serviço #Vivo, @vivoemrede padrão pior dos mundos.;Já fiz de tudo, um pouco. http://monadorf.wordpress.com/;MonaDorf;12825;Mona Dorf;São Paulo, Brasil;;;;;
